Order_ID,Order_Date,Region,State,Product_Category,Product_Name,Sales_Amount,Quantity,Profit,Customer_Segment,Salesperson
6895,2024-05-15,North,UP,Electronics,Laptop,5047,7,1224.34,Consumer,Rohit
6896,2024-09-22,West,Rajasthan,Office Supplies,Notebook,2334,3,280.05,Home Office,Arjun
6897,2024-04-28,North,Delhi,Electronics,Tablet,2750,5,613.94,Corporate,Rahul
6898,2024-12-04,South,Karnataka,Furniture,Desk,2100,2,351.51,Home Office,Vikram
6899,2025-01-13,South,Karnataka,Electronics,Laptop,4764,3,839.65,Consumer,Priya
6900,2025-06-02,West,Maharashtra,Furniture,Desk,2748,6,662.05,Consumer,Rahul
6901,2024-03-08,East,Bihar,Office Supplies,Paper,3496,4,726.18,Consumer,Anjali
6902,2025-05-03,West,Gujarat,Furniture,Table,19520,10,4054.9,Corporate,Meena
6903,2024-12-07,East,Odisha,Furniture,Desk,516,4,105.05,Consumer,Meena
6904,2025-12-23,South,Kerala,Office Supplies,Paper,9423,9,2055.98,Corporate,Meena
6905,2025-07-12,North,Haryana,Office Supplies,Paper,2338,2,427.02,Consumer,Rahul
6906,2024-07-16,North,Punjab,Electronics,Headphones,3384,2,690.98,Corporate,Karan
6907,2024-05-04,East,Bihar,Electronics,Tablet,2136,2,402.68,Home Office,Anjali
6908,2025-07-24,East,Odisha,Office Supplies,Pen,5068,7,919.83,Corporate,Rohit
6909,2025-04-10,West,Gujarat,Furniture,Table,1016,4,171.87,Corporate,Karan
6910,2025-09-05,West,Maharashtra,Office Supplies,Pen,872,4,182.9,Consumer,Anjali
6911,2024-11-10,South,Tamil Nadu,Furniture,Desk,4368,3,454.66,Consumer,Vikram
6912,2025-05-20,East,West Bengal,Electronics,Mobile,994,7,218.46,Home Office,Amit
6913,2024-08-15,North,Delhi,Electronics,Laptop,4760,5,1275.3,Consumer,Meena
6914,2025-08-07,West,Maharashtra,Electronics,Tablet,4232,4,1134.35,Consumer,Karan
6915,2026-02-14,West,Rajasthan,Electronics,Laptop,7398,9,1657.81,Corporate,Sneha
6916,2024-05-12,South,Kerala,Electronics,Tablet,1840,10,272.79,Corporate,Karan
6917,2025-11-11,North,Punjab,Furniture,Table,715,1,200.51,Consumer,Rahul
6918,2024-11-21,East,West Bengal,Electronics,Tablet,580,2,100.2,Consumer,Priya
6919,2025-11-30,South,Telangana,Furniture,Chair,3080,10,543.55,Consumer,Arjun
6920,2025-03-31,North,Delhi,Office Supplies,Notebook,6660,4,1043.55,Home Office,Rohit
6921,2024-06-11,South,Tamil Nadu,Electronics,Mobile,2240,8,425.64,Home Office,Vikram
6922,2024-12-14,North,UP,Furniture,Desk,3829,7,684.73,Consumer,Amit
6923,2024-12-23,South,Tamil Nadu,Electronics,Mobile,3240,10,553.87,Corporate,Anjali
6924,2024-11-15,North,UP,Office Supplies,Paper,11120,10,903.93,Home Office,Rohit
6925,2024-10-14,West,Maharashtra,Furniture,Chair,2925,3,741.92,Corporate,Anjali
6926,2025-03-28,East,Odisha,Office Supplies,Notebook,5976,9,1157.57,Corporate,Rahul
6927,2024-07-13,West,Gujarat,Furniture,Chair,12936,8,3319.67,Home Office,Vikram
6928,2025-04-09,East,Odisha,Furniture,Desk,4959,3,902.64,Home Office,Sneha
6929,2025-08-11,North,Haryana,Electronics,Laptop,3024,6,631.19,Consumer,Karan
6930,2025-05-25,East,Bihar,Electronics,Laptop,12860,10,1646.88,Corporate,Rohit
6931,2025-08-12,East,Bihar,Electronics,Headphones,4665,5,463.86,Consumer,Meena
6932,2024-04-25,East,Odisha,Furniture,Desk,5313,7,1106.24,Home Office,Rahul
6933,2024-12-06,South,Tamil Nadu,Electronics,Tablet,6846,6,741.53,Consumer,Meena
6934,2024-03-05,North,Punjab,Electronics,Laptop,16380,9,3643.09,Consumer,Anjali
6935,2024-10-12,North,UP,Furniture,Desk,2970,10,256.4,Corporate,Meena
6936,2025-10-19,East,Odisha,Furniture,Chair,11088,7,2267.77,Home Office,Meena
6937,2024-05-20,East,West Bengal,Office Supplies,Printer,3165,3,615.58,Home Office,Priya
6938,2025-04-23,East,Bihar,Furniture,Table,1616,8,272.16,Consumer,Arjun
6939,2025-01-17,South,Karnataka,Office Supplies,Notebook,10566,9,1106.0,Corporate,Karan
6940,2025-03-31,West,Maharashtra,Office Supplies,Notebook,2420,2,477.91,Consumer,Amit
6941,2024-12-31,East,West Bengal,Electronics,Headphones,572,4,120.48,Consumer,Arjun
6942,2025-10-30,East,Odisha,Furniture,Sofa,15696,9,3720.71,Corporate,Priya
6943,2024-08-10,South,Karnataka,Office Supplies,Notebook,6727,7,1086.53,Corporate,Rahul
6944,2025-06-13,South,Kerala,Furniture,Sofa,301,1,46.24,Home Office,Anjali
6945,2026-01-01,North,UP,Office Supplies,Notebook,1778,7,359.29,Home Office,Meena
6946,2024-06-10,West,Maharashtra,Electronics,Headphones,6172,4,1735.83,Consumer,Rohit
6947,2024-12-29,East,Bihar,Electronics,Tablet,9056,8,666.28,Home Office,Priya
6948,2025-04-10,North,Haryana,Furniture,Table,217,1,63.01,Home Office,Rohit
6949,2025-08-19,South,Tamil Nadu,Electronics,Laptop,2892,2,235.83,Consumer,Rohit
6950,2025-11-13,East,Odisha,Electronics,Mobile,3056,4,193.57,Consumer,Rahul
6951,2026-02-02,East,Odisha,Office Supplies,Pen,15192,9,2060.44,Home Office,Arjun
6952,2024-12-10,South,Telangana,Office Supplies,Pen,6015,5,1775.05,Corporate,Karan
6953,2025-05-09,East,Odisha,Electronics,Tablet,1868,2,376.11,Corporate,Sneha
6954,2025-04-15,East,West Bengal,Electronics,Tablet,3336,4,684.27,Consumer,Anjali
6955,2025-03-15,West,Maharashtra,Electronics,Laptop,10632,8,2009.05,Corporate,Sneha
6956,2025-08-24,West,Rajasthan,Furniture,Chair,8632,8,1748.23,Home Office,Sneha
6957,2025-06-26,North,Delhi,Electronics,Mobile,778,1,177.29,Consumer,Anjali
6958,2025-11-22,West,Gujarat,Office Supplies,Notebook,9048,8,1942.43,Corporate,Vikram
6959,2025-06-03,North,UP,Electronics,Headphones,2508,2,609.71,Consumer,Rohit
6960,2024-03-17,South,Tamil Nadu,Furniture,Table,11120,10,2652.8,Corporate,Arjun
6961,2025-12-28,North,Haryana,Furniture,Desk,5820,6,1619.56,Consumer,Anjali
6962,2025-11-17,North,UP,Office Supplies,Printer,11424,7,1954.56,Home Office,Karan
6963,2024-12-05,South,Telangana,Furniture,Desk,1734,2,162.48,Home Office,Rohit
6964,2025-02-06,West,Gujarat,Electronics,Mobile,1595,5,298.49,Home Office,Meena
6965,2024-04-23,North,Haryana,Furniture,Table,3010,5,421.94,Corporate,Amit
6966,2026-01-13,East,Bihar,Electronics,Mobile,3592,4,694.54,Home Office,Amit
6967,2026-01-04,East,Odisha,Office Supplies,Printer,9350,5,2006.86,Corporate,Vikram
6968,2025-05-04,East,Odisha,Furniture,Sofa,8660,10,999.82,Home Office,Amit
6969,2025-11-06,West,Maharashtra,Office Supplies,Printer,3192,4,584.37,Corporate,Amit
6970,2025-06-08,North,Delhi,Electronics,Laptop,3774,6,403.6,Corporate,Amit
6971,2024-08-09,East,Odisha,Electronics,Headphones,16911,9,2436.9,Home Office,Arjun
6972,2026-01-18,West,Rajasthan,Electronics,Headphones,2940,6,348.2,Corporate,Meena
6973,2025-12-04,North,Punjab,Electronics,Mobile,429,3,41.03,Consumer,Rohit
6974,2025-12-08,South,Kerala,Electronics,Laptop,3692,2,274.21,Consumer,Meena
6975,2024-09-06,West,Maharashtra,Furniture,Table,5170,10,497.02,Consumer,Karan
6976,2024-07-23,West,Rajasthan,Office Supplies,Paper,10944,9,908.98,Corporate,Rahul
6977,2025-01-09,North,Punjab,Electronics,Tablet,2562,6,583.16,Corporate,Arjun
6978,2024-03-25,West,Rajasthan,Electronics,Mobile,8022,7,860.27,Corporate,Arjun
6979,2025-06-18,North,Haryana,Electronics,Headphones,3150,6,734.91,Consumer,Karan
6980,2024-11-24,South,Kerala,Office Supplies,Printer,9783,9,2168.76,Consumer,Rohit
6981,2024-10-18,West,Rajasthan,Office Supplies,Paper,1066,2,132.61,Home Office,Rahul
6982,2025-08-21,North,Haryana,Electronics,Laptop,3930,5,472.08,Consumer,Meena
6983,2026-01-06,East,Bihar,Office Supplies,Paper,9720,6,1534.12,Corporate,Priya
6984,2026-02-11,East,Bihar,Electronics,Laptop,3010,2,196.7,Consumer,Arjun
6985,2024-09-10,West,Gujarat,Office Supplies,Notebook,12761,7,1119.33,Corporate,Meena
6986,2024-10-26,East,Odisha,Electronics,Mobile,19450,10,2494.58,Corporate,Amit
6987,2024-07-19,East,West Bengal,Furniture,Sofa,3770,5,738.85,Corporate,Priya
6988,2025-10-29,West,Gujarat,Furniture,Desk,7578,6,1243.02,Corporate,Meena
6989,2026-01-28,North,Haryana,Electronics,Mobile,6272,4,1365.96,Home Office,Priya
6990,2025-10-10,West,Maharashtra,Furniture,Sofa,2292,6,578.53,Consumer,Anjali
6991,2024-07-22,North,Haryana,Office Supplies,Paper,5226,3,1347.6,Consumer,Vikram
6992,2024-07-03,South,Kerala,Office Supplies,Pen,9732,6,1165.82,Home Office,Sneha
6993,2025-07-04,West,Rajasthan,Furniture,Sofa,3762,3,384.31,Corporate,Rahul
6994,2026-01-17,West,Maharashtra,Office Supplies,Pen,13400,8,916.77,Corporate,Arjun
6995,2026-01-23,West,Rajasthan,Furniture,Chair,2448,3,199.73,Home Office,Karan
6996,2024-05-02,South,Tamil Nadu,Furniture,Table,1400,10,239.36,Home Office,Vikram
6997,2024-08-15,North,Delhi,Furniture,Desk,798,2,234.61,Corporate,Karan
6998,2024-10-08,West,Rajasthan,Furniture,Chair,11291,7,3235.5,Corporate,Karan
6999,2024-06-29,East,West Bengal,Office Supplies,Notebook,13059,9,998.27,Corporate,Arjun
7000,2024-04-05,East,Bihar,Office Supplies,Paper,6815,5,1345.87,Home Office,Priya
7001,2025-06-27,North,UP,Furniture,Chair,2625,3,535.53,Home Office,Karan
7002,2026-01-10,North,Punjab,Electronics,Tablet,12187,7,791.27,Corporate,Karan
7003,2025-04-07,South,Kerala,Electronics,Headphones,5950,10,1425.06,Home Office,Anjali
7004,2025-12-12,South,Telangana,Furniture,Desk,7696,4,786.05,Home Office,Anjali
7005,2025-03-15,East,West Bengal,Furniture,Sofa,4209,3,1249.06,Consumer,Meena
7006,2024-12-25,East,Bihar,Office Supplies,Paper,3825,5,248.84,Home Office,Karan
7007,2025-03-21,East,Odisha,Furniture,Chair,17100,9,4752.2,Home Office,Karan
7008,2025-02-01,West,Maharashtra,Office Supplies,Notebook,2036,2,412.56,Home Office,Amit
7009,2024-09-09,North,Punjab,Electronics,Headphones,404,2,57.99,Consumer,Amit
7010,2025-06-07,East,West Bengal,Electronics,Tablet,1765,1,104.31,Home Office,Amit
7011,2024-06-19,South,Kerala,Office Supplies,Paper,2655,5,378.41,Corporate,Vikram
7012,2026-01-17,West,Maharashtra,Furniture,Desk,1851,1,253.94,Corporate,Vikram
7013,2025-11-22,North,Punjab,Electronics,Headphones,3228,6,250.83,Consumer,Arjun
7014,2024-10-18,East,Bihar,Office Supplies,Paper,1965,3,174.2,Corporate,Priya
7015,2025-03-20,North,Haryana,Furniture,Table,9256,8,1191.46,Consumer,Karan
7016,2024-10-14,East,West Bengal,Electronics,Mobile,8764,7,693.22,Home Office,Rahul
7017,2024-05-28,South,Karnataka,Furniture,Sofa,1111,1,189.97,Home Office,Karan
7018,2025-09-16,East,West Bengal,Furniture,Table,5445,5,880.64,Corporate,Priya
7019,2026-01-05,South,Telangana,Electronics,Tablet,8192,8,1318.11,Consumer,Karan
7020,2025-09-02,South,Tamil Nadu,Electronics,Mobile,15580,10,2071.53,Home Office,Rohit
7021,2024-10-17,West,Gujarat,Electronics,Mobile,2964,4,503.67,Corporate,Amit
7022,2025-03-30,South,Tamil Nadu,Furniture,Sofa,6620,4,1008.53,Corporate,Rahul
7023,2025-10-23,East,Bihar,Office Supplies,Paper,13160,7,1889.07,Home Office,Meena
7024,2025-01-17,West,Gujarat,Furniture,Table,8530,10,2031.99,Consumer,Priya
7025,2024-04-03,South,Karnataka,Office Supplies,Paper,929,1,215.22,Corporate,Amit
7026,2024-06-30,West,Maharashtra,Office Supplies,Paper,3234,2,242.44,Corporate,Amit
7027,2024-11-04,East,West Bengal,Furniture,Desk,7056,6,726.79,Consumer,Arjun
7028,2024-10-28,South,Karnataka,Office Supplies,Notebook,6990,6,1034.69,Corporate,Vikram
7029,2024-03-21,West,Maharashtra,Office Supplies,Notebook,2690,10,384.46,Corporate,Vikram
7030,2026-01-15,South,Karnataka,Electronics,Laptop,8744,8,785.94,Corporate,Rohit
7031,2025-09-06,East,West Bengal,Furniture,Sofa,6070,10,1788.04,Corporate,Priya
7032,2024-07-12,North,Haryana,Furniture,Table,2055,3,461.13,Corporate,Rahul
7033,2024-10-03,South,Tamil Nadu,Office Supplies,Notebook,8712,6,895.33,Consumer,Arjun
7034,2025-02-09,East,Odisha,Office Supplies,Printer,4170,10,620.05,Home Office,Anjali
7035,2025-07-19,South,Karnataka,Electronics,Tablet,2250,3,548.87,Corporate,Rahul
7036,2025-04-07,East,Odisha,Furniture,Table,15147,9,4465.04,Consumer,Sneha
7037,2024-09-04,South,Tamil Nadu,Furniture,Table,19220,10,4159.7,Home Office,Priya
7038,2025-07-18,South,Telangana,Furniture,Desk,777,7,77.97,Corporate,Amit
7039,2026-01-09,East,Odisha,Electronics,Mobile,2480,4,544.8,Corporate,Amit
7040,2024-11-13,West,Rajasthan,Office Supplies,Paper,7795,5,1044.8,Home Office,Arjun
7041,2024-06-01,West,Gujarat,Electronics,Tablet,6636,6,1616.13,Consumer,Meena
7042,2024-05-07,West,Maharashtra,Furniture,Sofa,274,1,18.21,Consumer,Sneha
7043,2024-12-08,South,Telangana,Office Supplies,Notebook,9234,6,2701.24,Corporate,Rohit
7044,2026-01-26,South,Telangana,Office Supplies,Pen,672,4,128.64,Consumer,Rohit
7045,2025-01-20,North,UP,Electronics,Headphones,4719,3,487.6,Consumer,Rahul
7046,2025-09-24,North,Delhi,Office Supplies,Pen,11592,7,1437.62,Home Office,Sneha
7047,2026-01-29,East,West Bengal,Electronics,Mobile,3568,8,416.67,Home Office,Meena
7048,2024-04-05,South,Tamil Nadu,Office Supplies,Notebook,4932,9,780.91,Corporate,Priya
7049,2024-04-21,East,Odisha,Office Supplies,Paper,2241,3,671.87,Corporate,Arjun
7050,2025-07-20,South,Telangana,Electronics,Headphones,3582,3,735.76,Home Office,Priya
7051,2025-07-20,West,Rajasthan,Electronics,Mobile,4774,7,807.39,Consumer,Rahul
7052,2024-03-08,North,UP,Electronics,Laptop,8465,5,651.1,Consumer,Vikram
7053,2024-09-24,South,Kerala,Office Supplies,Pen,2258,2,525.7,Home Office,Rohit
7054,2024-11-08,West,Rajasthan,Furniture,Sofa,1924,2,431.76,Corporate,Vikram
7055,2025-08-31,North,Haryana,Furniture,Sofa,9108,9,488.16,Home Office,Rahul
7056,2024-11-04,South,Kerala,Electronics,Mobile,5736,8,755.37,Home Office,Rahul
7057,2025-05-28,East,Odisha,Electronics,Tablet,10010,10,677.83,Consumer,Rohit
7058,2024-10-14,East,Odisha,Electronics,Headphones,8736,6,2384.71,Corporate,Anjali
7059,2024-12-04,West,Rajasthan,Furniture,Chair,4968,3,918.18,Consumer,Priya
7060,2024-05-23,East,Bihar,Electronics,Mobile,5110,7,953.9,Home Office,Rahul
7061,2025-10-01,East,West Bengal,Electronics,Headphones,3390,5,822.58,Home Office,Karan
7062,2025-03-06,East,Odisha,Furniture,Table,2660,7,171.85,Home Office,Vikram
7063,2026-02-07,West,Gujarat,Electronics,Laptop,1688,2,450.42,Consumer,Sneha
7064,2026-02-25,East,Odisha,Furniture,Sofa,1885,5,385.81,Consumer,Anjali
7065,2026-02-20,West,Gujarat,Office Supplies,Pen,4850,10,1361.7,Corporate,Karan
7066,2024-08-03,East,Odisha,Office Supplies,Paper,6328,4,1148.8,Consumer,Rohit
7067,2024-07-31,West,Maharashtra,Electronics,Headphones,10953,9,820.06,Consumer,Anjali
7068,2025-07-27,South,Telangana,Furniture,Table,1355,1,293.7,Consumer,Karan
7069,2025-11-14,East,Bihar,Electronics,Headphones,1647,1,327.11,Consumer,Rahul
7070,2025-10-05,West,Maharashtra,Office Supplies,Notebook,11739,7,2106.44,Home Office,Rohit
7071,2024-08-29,South,Tamil Nadu,Furniture,Table,3892,4,242.02,Home Office,Rohit
7072,2024-06-05,West,Maharashtra,Office Supplies,Pen,7608,6,705.71,Home Office,Arjun
7073,2025-08-07,North,Punjab,Office Supplies,Notebook,5301,9,1217.99,Home Office,Rohit
7074,2024-04-30,East,West Bengal,Office Supplies,Notebook,573,1,119.73,Home Office,Arjun
7075,2026-01-03,East,West Bengal,Furniture,Desk,8815,5,686.59,Home Office,Priya
7076,2024-11-14,East,Odisha,Office Supplies,Printer,9105,5,2282.92,Consumer,Sneha
7077,2025-02-20,East,Odisha,Office Supplies,Printer,918,2,182.21,Corporate,Meena
7078,2024-05-18,West,Maharashtra,Office Supplies,Printer,2580,6,638.07,Consumer,Rahul
7079,2025-02-03,North,Punjab,Furniture,Chair,575,1,116.07,Home Office,Meena
7080,2024-05-27,West,Gujarat,Office Supplies,Notebook,4374,6,230.27,Consumer,Rohit
7081,2025-01-12,South,Karnataka,Furniture,Table,2769,3,280.16,Consumer,Rohit
7082,2024-09-22,West,Gujarat,Office Supplies,Paper,432,3,58.34,Corporate,Arjun
7083,2025-02-11,North,Punjab,Electronics,Mobile,3070,5,413.55,Consumer,Anjali
7084,2024-09-17,South,Karnataka,Electronics,Tablet,2628,2,175.46,Corporate,Priya
7085,2025-12-21,South,Tamil Nadu,Furniture,Table,1900,5,515.6,Consumer,Rahul
7086,2025-09-12,East,Odisha,Electronics,Headphones,1536,6,436.2,Consumer,Priya
7087,2025-08-27,East,Bihar,Electronics,Tablet,405,3,62.51,Home Office,Rohit
7088,2024-10-03,East,West Bengal,Furniture,Desk,2128,4,231.5,Home Office,Vikram
7089,2025-01-18,West,Gujarat,Electronics,Mobile,9910,5,2331.82,Consumer,Amit
7090,2024-04-23,West,Rajasthan,Furniture,Chair,8274,7,1190.96,Consumer,Vikram
7091,2025-04-21,North,Delhi,Office Supplies,Printer,3035,5,191.16,Corporate,Rohit
7092,2024-06-24,West,Rajasthan,Office Supplies,Notebook,395,1,44.47,Home Office,Priya
7093,2024-07-15,North,Punjab,Furniture,Chair,4848,6,1036.41,Home Office,Anjali
7094,2024-12-27,West,Maharashtra,Furniture,Sofa,4395,5,259.82,Home Office,Sneha
7095,2025-05-11,South,Telangana,Furniture,Chair,5370,5,408.87,Consumer,Anjali
7096,2025-06-06,West,Rajasthan,Furniture,Table,3060,10,856.77,Consumer,Priya
7097,2025-04-10,West,Gujarat,Electronics,Mobile,7294,7,390.97,Consumer,Karan
7098,2025-01-03,West,Rajasthan,Furniture,Chair,1416,2,240.11,Consumer,Karan
7099,2025-04-15,South,Karnataka,Electronics,Headphones,10158,6,997.55,Consumer,Rohit
7100,2025-09-05,South,Kerala,Electronics,Tablet,13480,8,2824.63,Home Office,Priya
7101,2025-03-17,West,Maharashtra,Office Supplies,Paper,1096,8,259.0,Home Office,Rahul
7102,2025-10-17,East,West Bengal,Electronics,Mobile,1212,6,360.93,Consumer,Rohit
7103,2025-11-08,North,Delhi,Furniture,Chair,1540,4,332.67,Corporate,Amit
7104,2025-06-09,North,Haryana,Furniture,Chair,4383,9,809.5,Corporate,Rahul
7105,2024-03-07,West,Maharashtra,Furniture,Desk,1450,2,96.99,Home Office,Priya
7106,2024-07-04,West,Gujarat,Furniture,Desk,8925,5,2197.17,Home Office,Karan
7107,2025-05-21,North,Delhi,Electronics,Mobile,6060,10,1609.81,Home Office,Meena
7108,2024-10-09,West,Gujarat,Electronics,Headphones,9770,10,756.84,Corporate,Rohit
7109,2025-03-20,West,Maharashtra,Furniture,Table,2781,3,323.9,Consumer,Meena
7110,2025-06-27,West,Gujarat,Electronics,Tablet,10272,6,1215.75,Consumer,Amit
7111,2025-04-06,West,Rajasthan,Furniture,Desk,7140,4,1414.59,Corporate,Arjun
7112,2024-06-04,East,Odisha,Electronics,Tablet,9528,8,534.06,Corporate,Rahul
7113,2025-06-02,North,Delhi,Office Supplies,Pen,4296,4,716.48,Home Office,Anjali
7114,2025-12-29,South,Kerala,Electronics,Mobile,143,1,21.13,Corporate,Arjun
7115,2025-05-08,West,Gujarat,Electronics,Headphones,9618,7,2686.26,Corporate,Sneha
7116,2024-07-03,North,Punjab,Office Supplies,Printer,10308,6,2582.31,Corporate,Karan
7117,2024-12-10,West,Rajasthan,Electronics,Headphones,10038,7,2142.92,Consumer,Vikram
7118,2026-03-05,West,Rajasthan,Electronics,Tablet,5984,4,683.46,Home Office,Amit
7119,2025-02-07,North,UP,Office Supplies,Printer,12285,9,1044.83,Consumer,Anjali
7120,2025-04-28,North,Delhi,Electronics,Tablet,14104,8,2625.83,Corporate,Vikram
7121,2025-03-25,South,Telangana,Furniture,Sofa,1286,2,119.09,Home Office,Anjali
7122,2025-08-05,South,Karnataka,Office Supplies,Pen,5510,5,911.91,Home Office,Priya
7123,2025-03-17,West,Maharashtra,Electronics,Mobile,6010,5,576.57,Home Office,Amit
7124,2025-12-08,West,Gujarat,Electronics,Headphones,5348,7,1219.87,Consumer,Anjali
7125,2026-02-17,East,Bihar,Office Supplies,Pen,5564,4,813.53,Consumer,Vikram
7126,2024-12-02,West,Maharashtra,Furniture,Desk,1684,1,491.88,Corporate,Rohit
7127,2025-05-05,North,Punjab,Electronics,Tablet,9909,9,668.21,Home Office,Rohit
7128,2025-11-08,East,Odisha,Electronics,Laptop,1596,7,452.18,Consumer,Amit
7129,2024-08-29,East,West Bengal,Electronics,Laptop,4935,3,1412.9,Consumer,Rohit
7130,2025-01-16,West,Maharashtra,Office Supplies,Pen,2121,7,137.48,Consumer,Karan
7131,2025-01-11,North,Delhi,Electronics,Laptop,3532,4,512.82,Home Office,Amit
7132,2025-04-05,North,UP,Office Supplies,Notebook,10362,6,2211.76,Corporate,Amit
7133,2024-05-06,South,Telangana,Office Supplies,Paper,1975,5,504.16,Corporate,Vikram
7134,2025-12-12,South,Karnataka,Furniture,Table,1404,9,413.14,Consumer,Karan
7135,2025-09-10,South,Kerala,Office Supplies,Printer,297,1,25.56,Corporate,Amit
7136,2024-07-05,West,Maharashtra,Furniture,Sofa,7210,7,1114.6,Corporate,Vikram
7137,2024-08-28,North,UP,Office Supplies,Printer,11650,10,1141.14,Corporate,Priya
7138,2024-12-24,South,Tamil Nadu,Office Supplies,Printer,535,1,64.45,Corporate,Rohit
7139,2025-05-11,East,West Bengal,Office Supplies,Notebook,996,6,226.42,Home Office,Priya
7140,2025-03-11,West,Maharashtra,Furniture,Desk,11990,10,2671.67,Home Office,Arjun
7141,2024-09-28,North,Delhi,Office Supplies,Notebook,2073,3,611.86,Consumer,Karan
7142,2025-01-30,East,Odisha,Office Supplies,Paper,7713,9,2006.47,Home Office,Arjun
7143,2024-06-02,South,Kerala,Electronics,Laptop,4683,7,1384.88,Home Office,Arjun
7144,2026-01-08,East,Odisha,Furniture,Desk,1653,3,422.47,Corporate,Amit
7145,2025-04-27,North,Delhi,Office Supplies,Printer,6948,9,534.73,Consumer,Priya
7146,2025-02-23,North,Haryana,Electronics,Laptop,990,1,84.99,Home Office,Priya
7147,2025-08-27,North,Delhi,Office Supplies,Paper,15030,10,4117.29,Consumer,Karan
7148,2024-09-26,East,Odisha,Office Supplies,Notebook,7195,5,1368.47,Corporate,Karan
7149,2024-12-23,West,Maharashtra,Office Supplies,Paper,8390,5,2019.97,Corporate,Rahul
7150,2025-02-13,North,Punjab,Electronics,Laptop,2332,2,334.96,Consumer,Sneha
7151,2025-12-27,South,Karnataka,Furniture,Chair,1680,10,209.52,Home Office,Sneha
7152,2026-01-02,South,Telangana,Electronics,Mobile,9832,8,2503.15,Home Office,Karan
7153,2025-06-04,South,Karnataka,Office Supplies,Paper,14240,10,2085.76,Consumer,Rohit
7154,2025-09-29,West,Gujarat,Electronics,Headphones,2348,2,310.14,Home Office,Priya
7155,2025-08-23,South,Karnataka,Furniture,Sofa,6856,4,686.63,Corporate,Rahul
7156,2025-07-07,East,Odisha,Electronics,Laptop,10788,6,2249.75,Consumer,Amit
7157,2026-01-08,North,UP,Furniture,Table,584,4,63.67,Home Office,Anjali
7158,2025-12-24,North,Haryana,Furniture,Chair,4860,6,347.34,Consumer,Rahul
7159,2025-12-12,East,West Bengal,Furniture,Desk,6265,5,1604.51,Home Office,Vikram
7160,2025-03-29,West,Gujarat,Furniture,Table,3446,2,652.72,Corporate,Vikram
7161,2024-12-02,South,Tamil Nadu,Furniture,Table,8631,7,1888.26,Corporate,Meena
7162,2024-08-02,North,Haryana,Electronics,Tablet,4888,4,1344.81,Home Office,Rohit
7163,2026-01-18,East,West Bengal,Office Supplies,Printer,4208,4,630.58,Home Office,Vikram
7164,2025-12-12,South,Tamil Nadu,Furniture,Desk,1872,9,446.76,Corporate,Sneha
7165,2026-02-25,South,Kerala,Electronics,Tablet,8232,8,2354.59,Corporate,Meena
7166,2025-08-01,South,Kerala,Furniture,Sofa,9115,5,2690.56,Consumer,Rahul
7167,2025-06-27,South,Telangana,Office Supplies,Printer,5415,3,935.99,Consumer,Rohit
7168,2025-10-24,North,Punjab,Furniture,Sofa,1235,1,198.41,Home Office,Vikram
7169,2026-01-12,East,Bihar,Furniture,Sofa,7890,5,917.94,Corporate,Amit
7170,2026-01-31,South,Telangana,Office Supplies,Notebook,1603,1,421.48,Home Office,Anjali
7171,2024-03-14,East,Odisha,Furniture,Desk,4608,8,989.3,Corporate,Meena
7172,2025-07-18,South,Tamil Nadu,Furniture,Chair,7135,5,1386.66,Corporate,Rohit
7173,2024-09-01,North,Punjab,Electronics,Headphones,4252,4,766.7,Consumer,Anjali
7174,2026-02-26,West,Gujarat,Furniture,Chair,3731,7,865.58,Consumer,Vikram
7175,2025-04-08,West,Rajasthan,Furniture,Sofa,19080,10,2423.96,Home Office,Amit
7176,2026-01-25,North,UP,Office Supplies,Paper,1279,1,175.2,Home Office,Rohit
7177,2024-12-17,West,Rajasthan,Office Supplies,Notebook,5056,8,1482.41,Home Office,Meena
7178,2024-10-21,South,Telangana,Office Supplies,Paper,1408,2,275.93,Corporate,Arjun
7179,2025-07-25,South,Tamil Nadu,Electronics,Headphones,7380,5,1256.66,Home Office,Meena
7180,2024-12-10,East,West Bengal,Office Supplies,Pen,12924,9,3542.44,Consumer,Karan
7181,2025-07-09,West,Maharashtra,Electronics,Laptop,6930,6,1188.6,Home Office,Sneha
7182,2026-01-30,East,Odisha,Electronics,Tablet,8125,5,2146.66,Corporate,Priya
7183,2024-12-02,West,Maharashtra,Office Supplies,Notebook,553,1,84.5,Home Office,Rohit
7184,2024-03-19,South,Kerala,Office Supplies,Pen,1515,1,223.14,Consumer,Karan
7185,2024-04-28,South,Kerala,Electronics,Laptop,3036,4,268.67,Corporate,Sneha
7186,2026-01-10,East,Odisha,Electronics,Laptop,10248,6,2298.75,Home Office,Rahul
7187,2024-10-06,West,Gujarat,Electronics,Tablet,8520,6,441.23,Consumer,Karan
7188,2025-06-22,East,Bihar,Office Supplies,Paper,7770,10,600.73,Corporate,Priya
7189,2025-03-20,West,Maharashtra,Office Supplies,Notebook,6783,7,1256.88,Corporate,Sneha
7190,2025-02-04,North,Delhi,Office Supplies,Pen,423,1,26.3,Consumer,Anjali
7191,2026-03-01,North,UP,Electronics,Mobile,2691,9,420.19,Corporate,Sneha
7192,2024-11-24,East,Odisha,Furniture,Table,3588,4,830.45,Consumer,Arjun
7193,2025-01-23,South,Telangana,Furniture,Chair,1137,3,127.49,Consumer,Priya
